id_klient,kategoria,zgoda_marketingowa
LUTG62408592351623,fashion,true
RXIV56468191885612,fashion,true
BXOO82206416964929,pets,true
DQQQ43951705573033,fashion,true
MFXB31717993929236,pets,true
BSYX98048499146239,office,true
WEZW05740235863058,pets,true
AYAO12306519447696,office,true
TPNH85011921911756,fashion,true
TVCQ16317892210480,pets,true
RJDE49173089616147,pets,true
GUYI58983608495489,pets,true
MDNA36066004450297,pets,true
YQYP09298825881774,office,true
CKDU35745573319830,office,true
VXAP34949821548799,pets,true
UAKR05394749066385,fashion,true
HPKO52283842873097,fashion,true
MOVI89570607967856,fashion,true
IJDC50428640112207,fashion,true
QUEW33891827175417,pets,true
LBHG06764960517127,pets,true
MIEU92629133105048,fashion,true
FCHP30711001093823,office,true
SLWU03901674531093,pets,true
BHFW64125879502520,pets,true
VUDG67307896272206,pets,true
JFEW19433840613480,pets,true
GFIB48311071628803,fashion,true
IBJL23332517484516,fashion,true
KRYR52200916659121,pets,true
IBET04224860791646,pets,true
ETKF62133157702322,pets,true
AEHG46698620669738,pets,true
YEMU77223992065683,office,true
FOEB80629957394546,fashion,true
LQDD26833769768672,pets,true
NVTB70891940547442,office,true
GDWW72208850784113,pets,true
KSCU24322175220726,fashion,true
CFYD08998808023721,fashion,true
KXUI73622795187729,pets,true
RQJQ51229775130350,fashion,true
YAAO35240224851175,pets,true
PHDK74844937405849,office,true
QVPQ83690116664462,office,true
KAIY50821980300733,pets,true
MSED31273370139227,pets,true
GDTA52041914835607,pets,true
VEFK73081525038161,fashion,true
SXRH92379511823717,office,true
WTPR34518800849476,pets,true
SLRT23120677011517,pets,true
PRGZ49901323474613,fashion,true
SDLD15035165989578,pets,true
QNEB04480410652037,pets,true
WDKI51950730485452,pets,true
ATIU35244634303606,fashion,true
RWQJ21179434400891,office,true
XIQT94092762354522,pets,true
PEIW17557213236872,office,true
YEUU40272747377670,pets,true
VNAF02241512973276,pets,true
TTWY07160864816414,office,true
OIMH33308845427920,office,true
TYMD27858530562486,pets,true
YIUK50232603822456,pets,true
UOGP89651941083864,office,true
INXN07404952188573,pets,true
UZHX06902518779753,pets,true
FTKD16965003819717,office,true
GMDO50125122182090,fashion,true
GPRT97516018516261,fashion,true
MCFQ96199141349910,office,true
FTOI23002664552820,pets,true
WNKR82175885037666,pets,true
GRCP29655031419510,office,true
NYYO48540991820956,pets,true
OFAB18504853754864,pets,true
WVEK09135348548928,pets,true
KMIL86581605140442,pets,true
EJCK35781884464508,pets,true
NUHA12151213515019,fashion,true
UTYY38788638852522,pets,true
AEDY03638813650559,pets,true
BYYE47102257623348,fashion,true
MCHV55862468758775,office,true
HMPQ81792387521772,pets,true
RMYG18526954069645,pets,true
AWXD63698353371167,pets,true
XSCY16110228494192,pets,true
IQPU54896268173728,fashion,true
SPBN50821694254443,pets,true
JNFY87574107227128,pets,true
FHMB69299879337335,pets,true
EHZU05015979943027,pets,true
HNME36816139081266,fashion,true
VHFO29251861379607,office,true
BDLW74832621527822,office,true
DSDR89717461687581,pets,true
PLAM14082219950096,office,true
TLJX06700460988221,pets,true
CRPS30409525162559,pets,true
ETQV45091841571017,office,true
EIXU68704850683849,pets,true
BVFI92046634484105,fashion,true
CCGN42332216340899,fashion,true
IUZW31881583514682,pets,true
ZMVJ52302210807889,office,true
SNYI73153485028546,pets,true
UROX83960147604852,office,true
LOTE81949811181418,pets,true
GAIV96360874789750,pets,true
SUEQ04676802972813,office,true
XKJK18147280115725,pets,true
GEGL43073656656561,fashion,true
UGMY59024236236630,fashion,true
RCJC22404434888212,office,true
GRXF27932787616429,pets,true
YFMF38940003124202,fashion,true
BXHI86599733195657,pets,true
IBDJ21273539408979,office,true
PGGM24969669073807,pets,true
UUQH89748408074793,pets,true
YVFN96221530634924,pets,true
DOUM04449874707650,pets,true
DLES72062550242861,pets,true
MBNZ25497723531743,pets,true
SZBB28049331402977,pets,true
LRDS99302143512585,pets,true
PLXS04236512405994,fashion,true
BKGX93890344689662,pets,true
BRIE53906716981847,fashion,true
HOBG46140949962869,fashion,true
PQML50007085056594,office,true
LDIH65866688569354,pets,true
JZLR86876669998136,pets,true
YCLC30232915144240,pets,true
GQDB95533980649377,office,true
DSXS46003326799941,pets,true
BYET40688728324936,pets,true
IDIC01183810997449,pets,true
DJCW91743091559130,fashion,true
UDDE07979213983458,pets,true
CDUP45431364452116,pets,true
XUDO09658320285096,fashion,true
QUBR90233619724794,pets,true
UPHQ97165790700836,pets,true
SMIP48361539223376,pets,true
CEET79178744113270,pets,true
POHE03239643467636,pets,true
RDXS71666231789822,pets,true
HDNQ97425940747580,fashion,true
PABC04893275480630,pets,true
KCOF36828469406354,fashion,true
YZZJ89492118949533,pets,true
MRBK11440778250238,pets,true
MZEG31308456055655,pets,true
SWYS24084443407344,pets,true
GLGF00928349413831,pets,true
SMIN69887093812871,fashion,true
KEVL69769036309262,office,true
XQKO89198052415109,office,true
DTNX53035656884299,fashion,true
PHFQ91469164546385,office,true
AVKG47043468730801,office,true
PNLI87554816019525,pets,true
VBYX67682152825420,office,true
UEEQ23350482936217,office,true
HAZX36919176091417,pets,true
ALFU89041604463440,pets,true
PIVV66818222817637,pets,true
PUCJ88293691439558,pets,true
MWEL80649531665000,office,true
WKIR63849748667812,fashion,true
NJNN38451791265467,pets,true
DRJE74162743614029,pets,true
DVZT17252554466265,pets,true
IWUL63922406589357,pets,true
VZVL81851356203364,fashion,true
BVZG14621071165498,pets,true
YTVC05429137164268,office,true
RMFG70029983809916,office,true
KJYZ87759172288089,fashion,true
VUHY91163018061378,pets,true
PLMX66776889785072,pets,true
QPKF89569564354613,office,true
NRHA30193734739397,pets,true
PRWJ95946746667678,pets,true
KFJF48537523092218,pets,true
RWMW95172455450116,office,true
WLNU42959598315197,pets,true
AYDJ01723402640549,fashion,true
BCIA42060213696732,fashion,true
YLHM66863495488582,office,true
FCCH82839356501892,fashion,true
KNYT63005923318082,pets,true
YHGZ82116473277665,pets,true
DNFN28759744722599,pets,true
ADOQ20279570377147,pets,true
VNUB64155670352770,office,true
NVPB73846725559019,fashion,true
EXVU12323245812172,fashion,true
LAWO77294267620587,fashion,true
CFXD48065944520275,office,true
MHMU57452128194181,pets,true
VUJM17407495813072,office,true
CFJG93462191389651,office,true
FEFL24548951696247,pets,true
PNLZ07398616818000,office,true
PWJF15949464571707,fashion,true
CLFB90016571043491,office,true
JPBI20454143035755,pets,true
JFJW26723870897696,pets,true
ROKF01542874075220,fashion,true
JPFN11595393079682,fashion,true
HKQJ30709986700371,pets,true
LCXB71109581226648,pets,true
HYJD13466527410854,fashion,true
BIBU78737167336675,pets,true
FVTD99555115652180,pets,true
AZMB55870464414290,fashion,true
VCGS79622674037429,office,true
NBHJ65152423231765,pets,true
GVQK86917372770163,office,true
TDKN11285552544174,pets,true
XUKN37250000841824,office,true
GMBS42038904220669,pets,true
WTMP41320509847368,pets,true
ZADD99772020482806,pets,true
QMXA85179007750674,pets,true
TRYN52649526627766,pets,true
KRJK97632894524210,pets,true
ETHS41006277906886,office,true
LYRJ29175403431060,pets,true
WHHX98940089188012,fashion,true
CPLC95964853790559,fashion,true
LJAK45390781262345,fashion,true
ALIR11820818672493,fashion,true
XFFJ04761861420167,pets,true
JCZR35389253690429,office,true
ONWF61327561708158,fashion,true
AVKA58670120845846,pets,true
QMPM54786265153402,pets,true
INPQ26964993125163,fashion,true
PZHW61581916376689,office,true
BSKQ33807487843304,pets,true
AIKK84778556970929,office,true
GASH76537351537140,pets,true
YKLS90795079733458,fashion,true
ZIXZ84674258882734,fashion,true
PUHY53008562616856,pets,true
SDRP43342360907328,pets,true
IAVQ24155529794328,fashion,true
INPO55039921741457,fashion,true
SSFM90689646056472,office,true
UVRB33176713070327,pets,true
QPDV79997078139140,office,true
LFBY74653653657869,fashion,true
NVHF38334850254492,pets,true
VPDO44802850959713,office,true
PHOV87393564223926,pets,true
GGFC84162668893217,pets,true
AVOB68709355145581,office,true
SWDL60804800406651,pets,true
UPWA50028825540594,office,true
RPIO05294452514625,pets,true
HBAH08797580724587,fashion,true
UNMG26303677395646,pets,true
GMWU66681224865213,pets,true
GIQX52565813722362,office,true
MFTR73160586783800,pets,true
AXRZ21885946212070,pets,true
KJQZ12696096279129,pets,true
XYQP05172025510400,pets,true
XPVY74219607260329,pets,true
KWZZ06710667708580,office,true
XFDR31134524983614,pets,true
FENR05055829051531,pets,true
LKOO68853022444374,pets,true
MNTM67757488605351,pets,true
ZCEX54440391742239,fashion,true
IHZE01808918351535,fashion,true
RPAJ13673714938919,office,true
SLVD01643088327948,pets,true
FYWK78214905229663,pets,true
KHGP15763638339538,pets,true
ZZSJ79609278093965,fashion,true
JIES09923713323006,pets,true
QMJG00149266905049,office,true
DXAG32700667659562,office,true
DYNL86503725164859,office,true
HVOS93562306252204,pets,true
DSXZ93974693933344,pets,true
TSNZ10276262892267,fashion,true
JRHP53154033458524,office,true
MUBR77278876958542,fashion,true
HJED97469588338209,pets,true
QVHA51253320811534,pets,true
UYIT04171708109949,fashion,true
ROGP57911851688686,office,true
CURW35116820408828,pets,true
OJBA46922794162265,office,true
BAIT55193654836596,pets,true
WTTB29313202943826,fashion,true
GVBD44138432499530,pets,true
IXPD39632324085851,pets,true
WMPS18109228599372,fashion,true
KLWE11488817908316,pets,true
FAQJ36065549891153,pets,true
KFKC45760445549568,pets,true
QTXC54627936377303,fashion,true
DUXI93845130445752,office,true
FCVU55095937847540,fashion,true
CSVX41268618812491,pets,true
WIDM19455703055884,office,true
USLD28866822619715,office,true
PQLL34892271766941,pets,true
ODTH65445425898301,pets,true
URQE15251879813937,pets,true
PBVA07184914193883,pets,true
KONO10398664098416,pets,true
DLBB29212942399241,pets,true
UHZK32035178443913,pets,true
OFIE91227960185553,pets,true
VNVO35655525049668,pets,true
CVHU71012573996284,pets,true
NNLU28922795197040,pets,true
LWIA36753287490929,office,true
WHHX08499460337535,pets,true
FHSC07547771136004,office,true
EERT04516236036320,pets,true
WMEH56865828689584,fashion,true
TVUC67232350194567,pets,true
KFVX29469885090247,pets,true
UYQZ98738942878045,pets,true
OMGA35241623485505,pets,true
XYDX60256832743148,office,true
SFNZ84244551713221,office,true
NSTU85003137325723,fashion,true
QXTX95176349951648,pets,true
VYWY42204781226058,fashion,true
URFJ02579139206465,fashion,true
NPVC10874539336373,pets,true
ZNMV74536449639617,fashion,true
FMSP48264287513338,office,true
LSYL68887442281827,pets,true
PCZO70191790243060,pets,true
HAJF04450973118322,fashion,true
WJYE37976277668835,pets,true
GLNC43014461287652,pets,true
ERAI23731706849601,fashion,true
HEXK39636205422121,fashion,true
NKYA09764551547448,office,true
BTLC87501357856801,pets,true
UNHC53268030428352,pets,true
SMHF84357393289744,pets,true
QJWJ83438268186149,pets,true
NRNE91269281975905,fashion,true
KGBN26044176098561,pets,true
GVKA68039956628539,office,true
AZMH68962225823673,pets,true
PVDH76248746300435,office,true
WYSO21787902110075,office,true
GQZD49449649124776,office,true
KNKX12277472779656,pets,true
OKVT71793082763240,fashion,true
ZHYB44987965387987,fashion,true
KKQK34891627470397,pets,true
SBIN75155694170474,fashion,true
CTYC23772840112294,office,true
PZKW39725836644831,fashion,true
TBZF78092141796901,pets,true
VBJX84324904902641,office,true
ADGA14516869830135,fashion,true
HBQI02269505633352,pets,true
MEGK37469956981620,pets,true
BPGW02826514206300,fashion,true
TYQB45488429690388,pets,true
SSNY57391294906404,pets,true
RQSV74203261776341,office,true
KSZA12810534824016,office,true
WOKV81120981978072,office,true
TZAE78126099012905,pets,true
UZAY74319899122231,pets,true
QZDA86867204390434,office,true
LXCA28942579257133,pets,true
UPKD65741697041449,pets,true
RCPV70924902910566,pets,true
OYZV86695072170973,pets,true
AVKW96287675284213,office,true
ECJG15614383424132,pets,true
OTZT22001483222876,fashion,true
BTDV73080946341369,pets,true
WURN07264470157633,pets,true
CBFS62846235681218,pets,true
KIOA67339322813465,pets,true
TSJL66403278473451,fashion,true
LPFR60706473625312,fashion,true
YEDU80501437142687,pets,true
UDOC00226792620560,fashion,true
DSRZ49727935568504,pets,true
VVZC43243633163606,pets,true
DELO00718188137659,pets,true
QGWX81630621395690,fashion,true
HOFB02575766723994,pets,true
SCTI86761685577471,pets,true
UXKK82165066341488,pets,true
BWTI36248463073886,pets,true
IDTZ60106169553928,fashion,true
KVXV95150279973663,fashion,true
UKNA77981442560162,pets,true
GZYP87259982269116,pets,true
ZUVX52091702124880,pets,true
TQPO57682180466911,pets,true
GKNR72222241449200,pets,true
JOCK47728618288059,pets,true
UBQX40756168207180,fashion,true
PQLG45582309447388,pets,true
FXOH27140917119586,pets,true
GIQT75567161849517,fashion,true
ZMLL34933247105850,pets,true
BGVF93134133428735,office,true
KVKS60207946868243,fashion,true
CWQP20594946166888,office,true
LCWG00234676698191,fashion,true
QGRL49573972077844,pets,true
JCNI80353311659828,office,true
JPED23082492155970,pets,true
BAPB81983173100998,pets,true
LNHD78331023976232,office,true
SKIY59822929755664,pets,true
EXEP19528938481663,pets,true
EZPJ18392873136183,fashion,true
UKXY38363359569986,pets,true
REVP53188786528527,pets,true
HRBH63213206884542,fashion,true
PQUP04486532658248,pets,true
NKOK79440019179164,pets,true
HWJP00037216666081,pets,true
VMWV13097486220151,pets,true
FMJV34270835851464,fashion,true
IADX76231977663432,pets,true
FFYF74692393573453,office,true
WUYS43441401654166,pets,true
AFUC35245591228227,pets,true
NCJH22196233348243,office,true
GKOU72531559901775,pets,true
ORDE88345805312243,pets,true
EAEK88174166430432,pets,true
BJQB35642485362111,fashion,true
WPOD47383887878391,office,true
YDCH25637515987421,pets,true
FTQF43528794712951,pets,true
SEWZ04583302717642,pets,true
CSPE54774435820384,office,true
BGJP19413748439135,fashion,true
APTC28028294996909,pets,true
UBYV02245703143415,pets,true
WWZN99486270107206,pets,true
XIZU33165622460790,fashion,true
MVQO51420800884500,pets,true
VRBZ97132126217579,pets,true
MSMU14478188415870,pets,true
PYEL12528516368743,pets,true
GJJI05942441626975,pets,true
PWBI85226493721097,fashion,true
YRZP39241975371591,pets,true
FPOL99831793072133,fashion,true
VOCU01884602838250,office,true
TJXH42495447167458,fashion,true
EBWI18926268169951,office,true
CZHC52704378982230,pets,true
ACHJ23068337035216,pets,true
QVYH60323476239823,pets,true
YRAR74545584088964,fashion,true
SDBI15433157692120,office,true
PFVH77281287099380,pets,true
MJNT10380369122159,pets,true
TOUY94043905186238,office,true
MMNW92474737006096,office,true
XTSM32770356610612,office,true
EPCL17776895057583,pets,true
ROYA01475212096115,pets,true
ZTZQ88534953971471,fashion,true
JPXS89452184502629,office,true
QTTE27273003413497,pets,true
GXBK78410118412550,pets,true
NPRS56541885637760,fashion,true
BAMU11539207616151,pets,true
SIWW39763750175909,pets,true
ZCKJ31894373990830,fashion,true
DUJB22866804941795,office,true
BIKK47048646956275,pets,true
JAWB70381215388999,pets,true
GPLZ31142886572234,office,true
LTKF11983633844690,fashion,true
MRVZ89194271886106,pets,true
ERIS63182713122930,pets,true
LGLJ19992903184593,pets,true
VCQT76442730049926,pets,true
FUWT95572948577673,office,true
VSZB90551426586577,pets,true
ZIOQ93740274309221,pets,true
BZDC43144960883091,fashion,true
OXZD71276156517475,pets,true
MSUP70406023444644,fashion,true
IQBP04828796498037,fashion,true
UFEG76192902200287,fashion,true
RWQM75328047493829,pets,true
XMCJ66302568751167,fashion,true
VZIQ72965582280586,office,true
QBUO21661049778391,pets,true
RBGT09293374389194,pets,true
OERX88800560683262,office,true
SSNJ66278431806654,pets,true
CDUU71868589615340,pets,true
MCYU18569071066881,pets,true
WOLV41331206665591,pets,true
NVBS30356915709042,pets,true
YAHK83637642786454,office,true
QEPV02659867563346,pets,true
ZTTC63260618753004,pets,true
GZRO31896392545303,pets,true
NHAF15967952984769,pets,true
ZWTX78312214496647,pets,true
JXEQ27337809125532,office,true
QXGH63972573029027,pets,true
NNJY17225001966638,office,true
NCKG02708638392769,fashion,true
OVYG66992094638850,pets,true
ZYIU51097293399551,pets,true
NFZA82742264838634,pets,true
UUTS37738088700581,pets,true
YLLU73322914150880,office,true
HQXL62573320535339,pets,true
JQAY95144514535051,fashion,true
GXHM34360994653434,fashion,true
OTGL18336679869427,pets,true
UVTC41555929068717,fashion,true
XWRL56979924021385,office,true
VPBF23321500839237,fashion,true
GBRS45305260704706,pets,true
NJYW63313481253832,office,true
FUUE86819111744196,pets,true
RIQW01768169544332,pets,true
MDTW29447678467346,fashion,true
OJKU31368697499486,office,true
RRYV23394233767220,pets,true
XCOM88209359236529,fashion,true
OLYT34373907476478,pets,true
IOWK30851013922939,pets,true
SXNL20036528435343,fashion,true
ZJBZ68121577733526,pets,true
FMVU38234259693702,pets,true
CMFO20685292449572,pets,true
MPYW58459611359862,office,true
MTAF13392561898554,pets,true
BASF72496942573802,pets,true
VTAU29983971738062,fashion,true
HYYU20516924842137,office,true
NPWX97253505196433,pets,true
YXWY71982144593450,office,true
TQIK20078219976050,pets,true
OCAW24323988000772,office,true
LFFW44232846378203,pets,true
CFBT60935985095123,pets,true
UMDJ41573989324861,fashion,true
